Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
01-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Jan-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Jan-21,623,0,623,488,18,0,81,380,9,10,0,10,10,10,0,0,0,140,0,140,0,132,20,0,0,112,180,0,180,122,15,0,0,107,0,0,0,0,200,0,145,0,55,0,25,0,25,0,0,0,0,0
01-Feb-21,571,0,571,500,30,0,81,380,9,10,0,10,10,10,0,0,0,140,0,140,0,130,20,0,0,110,180,0,180,122,15,0,0,107,0,0,0,0,228,0,173,0,55,0,25,0,25,0,0,0,0,0
02-Feb-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Feb-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Feb-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Feb-21,335,0,335,329,30,0,0,290,9,10,0,10,10,10,0,0,0,130,0,130,0,134,26,0,0,108,100,0,100,127,20,0,0,107,0,0,0,0,133,0,80,0,53,0,20,0,20,0,0,0,0,0
06-Feb-21,320,0,320,319,30,0,0,280,9,10,0,10,10,10,0,0,0,130,0,130,0,136,26,0,0,110,85,0,85,133,25,0,0,108,0,0,0,0,114,0,61,0,53,0,20,0,20,0,0,0,0,0
07-Feb-21,320,0,320,317,30,0,0,280,7,10,0,10,10,10,0,0,0,130,0,130,0,129,33,0,0,96,80,0,80,137,30,0,0,107,0,0,0,0,132,0,83,0,49,0,20,0,20,0,0,0,0,0
08-Feb-21,320,0,320,319,30,0,0,280,9,10,0,10,10,10,0,0,0,130,0,130,0,143,33,0,0,110,80,0,80,137,30,0,0,107,0,0,0,0,133,0,73,0,60,0,20,0,20,0,0,0,0,0
09-Feb-21,280,0,280,279,30,0,0,240,9,10,0,10,10,10,0,0,0,130,0,130,0,145,33,0,0,112,50,0,50,142,35,0,0,107,0,0,0,0,170,0,110,0,60,0,20,0,20,0,0,0,0,0
10-Feb-21,220,0,220,219,30,0,0,180,9,10,0,10,10,10,0,0,0,130,0,130,0,143,33,0,0,110,20,0,20,142,35,0,0,107,0,0,0,0,133,0,76,0,57,0,20,0,20,0,0,0,0,0
11-Feb-21,220,0,220,219,30,0,0,180,9,10,0,10,10,10,0,0,0,130,0,130,0,139,33,0,0,106,0,0,0,142,35,0,0,107,0,0,0,0,189,0,132,0,57,0,20,0,20,0,0,0,0,0
12-Feb-21,120,0,120,219,30,0,0,180,9,10,0,10,10,10,0,0,0,145,0,145,0,140,33,0,0,107,0,0,0,152,35,10,0,107,0,0,0,0,114,0,54,0,60,0,20,0,20,0,0,0,0,0
13-Feb-21,110,0,110,219,30,0,0,180,9,10,0,10,10,10,0,0,0,145,0,145,0,143,33,0,110,0,0,0,0,157,35,15,0,107,0,0,0,0,133,0,76,0,57,0,10,0,10,0,0,0,0,0
14-Feb-21,110,0,110,219,30,0,0,180,9,10,0,10,10,10,0,0,0,145,0,145,0,145,33,0,0,112,0,0,0,158,35,15,0,108,0,0,0,0,114,0,59,0,55,0,10,0,10,0,0,0,0,0
15-Feb-21,90,0,90,219,30,0,0,180,9,10,0,10,10,10,0,0,0,145,0,145,0,145,33,0,0,112,0,0,0,163,40,15,0,108,0,0,0,0,132,0,77,0,55,0,8,0,8,0,0,0,0,0
16-Feb-21,90,0,90,219,30,0,0,180,9,10,0,10,10,10,0,0,0,145,0,145,0,139,33,0,0,106,0,0,0,163,40,15,0,108,0,0,0,0,190,0,130,0,60,0,8,0,8,0,0,0,0,0
17-Feb-21,50,0,50,219,30,0,0,180,9,10,0,10,10,10,0,0,0,140,0,140,0,143,38,0,0,105,0,0,0,162,40,15,0,107,0,0,0,0,190,0,65,0,61,64,8,0,8,0,0,0,0,0
18-Feb-21,30,0,30,219,30,0,0,180,9,10,0,10,10,10,0,0,0,140,0,140,0,144,38,0,0,106,0,0,0,162,40,15,0,107,0,0,0,0,266,0,91,0,55,120,8,0,8,0,0,0,0,0
19-Feb-21,30,0,30,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,146,38,0,0,108,0,0,0,163,40,15,0,108,0,0,0,0,227,0,60,0,57,110,5,0,5,0,0,0,0,0
20-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,142,38,0,0,104,0,0,0,162,40,15,0,107,0,0,0,0,303,0,99,0,55,149,5,0,5,0,0,0,0,0
21-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,144,38,0,0,106,0,0,0,162,40,15,0,107,0,0,0,0,114,0,20,0,53,41,5,0,5,0,0,0,0,0
22-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,142,38,0,0,104,0,0,0,163,40,15,0,108,0,94,94,0,94,0,0,0,55,39,5,0,5,0,0,0,0,0
23-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,144,38,0,0,106,0,0,0,163,40,15,0,108,0,0,0,0,132,0,0,0,55,77,5,0,5,0,0,0,0,0
24-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,143,38,0,0,105,0,0,0,162,40,15,0,107,0,0,0,0,189,0,57,0,55,77,5,0,5,0,0,0,0,0
25-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,140,0,140,0,142,38,0,0,104,0,0,0,147,40,0,0,107,0,0,0,0,246,0,97,0,53,96,5,0,5,0,0,0,0,0
26-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,143,38,0,0,105,0,0,0,148,40,0,0,108,0,0,0,0,265,0,114,0,55,96,5,0,5,0,0,0,0,0
27-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,163,38,0,0,125,0,0,0,147,40,0,0,107,0,0,0,0,190,39,0,0,55,96,5,0,5,0,0,0,0,0
28-Feb-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,158,38,0,0,120,0,0,0,163,40,15,0,108,0,0,0,0,189,0,37,0,56,96,5,0,5,0,0,0,0,0
01-Mar-21,25,0,25,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,144,38,0,0,106,0,0,0,163,40,15,0,108,0,0,0,0,227,0,76,0,55,96,5,0,5,0,0,0,0,0
02-Mar-21,35,0,35,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,143,38,0,0,105,0,0,0,163,40,15,0,108,0,0,0,0,144,0,20,0,55,69,5,0,5,0,0,0,0,0
03-Mar-21,35,0,35,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,144,38,0,0,106,0,0,0,163,40,15,0,108,0,0,0,0,98,0,0,0,55,43,5,0,5,0,0,0,0,0
04-Mar-21,35,0,35,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,144,38,0,0,106,0,0,0,163,40,15,0,108,0,0,0,0,127,0,28,0,55,44,5,0,5,0,0,0,0,0
05-Mar-21,35,0,35,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,143,38,0,0,105,0,0,0,162,40,15,0,107,0,0,0,0,128,0,10,0,55,63,5,0,5,0,0,0,0,0
06-Mar-21,35,0,35,219,30,0,0,180,9,0,0,0,10,10,0,0,0,130,0,130,0,144,38,0,0,106,0,0,0,162,40,15,0,107,0,0,0,0,127,0,25,0,55,47,5,0,5,0,0,0,0,0
07-Mar-21,30,0,30,422,30,0,0,383,9,0,0,0,10,10,0,0,0,130,0,130,0,144,38,0,0,106,50,0,50,162,40,15,0,107,,0,0,0,137,0,30,0,55,52,5,0,5,0,0,0,0,0
08-Mar-21,25,0,25,422,30,0,0,383,9,0,0,0,10,10,0,0,0,130,0,130,0,142,38,0,0,104,150,0,150,162,40,15,0,107,0,0,0,0,128,0,30,0,51,47,5,0,5,0,0,0,0,0
09-Mar-21,25,0,25,422,30,0,0,383,9,0,0,0,10,10,0,0,0,130,0,130,0,148,38,0,0,110,150,0,150,162,40,15,0,107,0,0,0,0,59,0,10,0,49,0,25,0,25,0,0,0,0,0
10-Mar-21,25,0,25,422,30,0,0,383,9,0,0,0,10,10,0,0,0,130,0,130,0,140,38,0,0,102,150,0,150,163,40,15,0,108,0,0,0,0,69,0,28,0,41,0,5,0,5,0,0,0,0,0
11-Mar-21,25,0,25,422,30,0,0,383,9,0,0,0,10,10,0,0,0,130,0,130,0,142,38,0,0,104,150,0,150,162,40,15,0,107,0,0,0,0,59,0,25,0,34,0,5,0,5,0,0,0,0,0
12-Mar-21,25,0,25,422,30,0,0,383,9,0,0,0,10,10,0,0,0,130,0,130,0,148,38,0,0,110,150,0,150,163,40,15,0,108,0,0,0,0,49,0,24,0,25,0,3,0,3,0,0,0,0,0
