Date,"Poondi
Inflow
Total","Poondi
Inflow
Catchment","Poondi
Inflow
KP Canal","Poondi
Outflow
Total","Poondi
Outflow
Evaporation","Poondi
Outflow
Irrigation","Poondi
Outflow
Dam","Poondi
Outflow
Link Canal","Poondi
Outflow
Baby Canal","Cholavaram
Inflow
Total","Cholavaram
Inflow
Catchment","Cholavaram
Inflow
U.S. Channel","Cholavaram
Outflow
Total","Cholavaram
Outflow
Evaporation","Cholavaram
Outflow
Irrigation","Cholavaram
Outflow
Dam","Cholavaram
Outflow
L.S. Channel","Redhills
Inflow
Total","Redhills
Inflow
Catchment","Redhills
Inflow
Feeder canal","Redhills
Inflow
Cholavaram","Redhills
Outflow
Total","Redhills
Outflow
Evaporation","Redhills
Outflow
Irrigation","Redhills
Outflow
Dam","Redhills
Outflow
Metro","Chembarambakkam
Inflow
Total","Chembarambakkam
Inflow
Catchment","Chembarambakkam
Inflow
Link Canal","Chembarambakkam
Outflow
Total","Chembarambakkam
Outflow
Evaporation","Chembarambakkam
Outflow
Irrigation","Chembarambakkam
Outflow
Dam","Chembarambakkam
Outflow
Metro","Chembarambakkam
Outflow
Sipcot","Veeranam
Inflow
Total","Veeranam
Inflow
Catchment","Veeranam
Inflow
Vadavar","Veeranam
Outflow
Total","Veeranam
Outflow
Evaporation","Veeranam
Outflow
Irrigation","Veeranam
Outflow
Dam","Veeranam
Outflow
CMWSSB","Veeranam
Outflow
VNSS","ThervoyKandigai
Inflow
Total","ThervoyKandigai
Inflow
Catchment","ThervoyKandigai
Inflow
From Kandaleru","ThervoyKandigai
Outflow
Total","ThervoyKandigai
Outflow
Evaporation","ThervoyKandigai
Outflow
Irrigation","ThervoyKandigai
Outflow
Dam","ThervoyKandigai
Outflow
To Poondi"
19-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,206,55,0,0,151,0,0,0,123,45,0,0,78,0,0,0,0,71,0,0,0,71,0,0,0,0,10,10,0,0,0
20-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,225,55,0,0,170,0,0,0,153,45,0,0,108,0,0,0,0,64,0,0,0,64,0,0,0,0,10,10,0,0,0
21-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,223,55,0,0,168,0,0,0,151,45,0,0,106,0,0,0,0,67,0,0,0,67,0,0,0,0,10,10,0,0,0
22-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,223,55,0,0,168,0,0,0,154,45,0,0,106,3,0,0,0,67,0,0,0,67,0,0,0,0,10,10,0,0,0
23-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,215,55,0,0,160,0,0,0,154,45,0,0,106,3,0,0,0,67,0,0,0,67,0,0,0,0,10,10,0,0,0
24-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,201,55,0,0,146,0,0,0,154,45,0,0,106,3,0,0,0,67,0,0,0,67,0,0,0,0,10,10,0,0,0
25-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,219,55,0,0,164,0,0,0,153,45,0,0,105,3,0,0,0,68,0,0,0,68,0,0,0,0,10,10,0,0,0
26-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,207,55,0,0,152,0,0,0,153,45,0,0,105,3,0,0,0,68,0,0,0,68,0,0,0,0,10,10,0,0,0
27-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,209,55,0,0,154,0,0,0,155,45,0,0,107,3,0,0,0,67,0,0,0,67,0,0,0,0,10,10,0,0,0
28-Apr-22,0,0,0,63,50,0,0,0,13,0,0,0,224,24,0,0,200,200,0,0,200,207,55,0,0,152,0,0,0,155,45,0,0,107,3,66,0,66,66,0,0,0,66,0,0,0,0,10,10,0,0,0
29-Apr-22,0,0,0,663,50,0,0,600,13,0,0,0,224,24,0,0,200,440,0,240,200,211,55,0,0,156,240,0,240,184,45,30,0,106,3,65,0,65,65,0,0,0,65,0,0,0,0,10,10,0,0,0
30-Apr-22,0,0,0,663,50,0,0,600,13,0,0,0,224,24,0,0,200,440,0,240,200,234,55,0,0,179,240,0,240,177,45,30,0,99,3,71,0,71,65,0,0,0,65,0,0,0,0,10,10,0,0,0
01-May-22,0,0,0,663,50,0,0,600,13,0,0,0,224,24,0,0,200,440,0,240,200,236,55,0,0,181,240,0,240,174,45,30,0,96,3,71,0,71,55,0,0,0,55,0,0,0,0,15,15,0,0,0
02-May-22,0,0,0,663,50,0,0,600,13,0,0,0,224,24,0,0,200,440,0,240,200,235,55,0,0,180,240,0,240,156,45,30,0,78,3,71,0,71,63,0,0,0,63,0,0,0,0,15,15,0,0,0
03-May-22,0,0,0,653,40,0,0,600,13,0,0,0,134,24,0,0,110,350,0,240,110,237,55,0,0,182,240,0,240,184,45,30,0,106,3,71,0,71,65,0,0,0,65,0,0,0,0,15,15,0,0,0
04-May-22,0,0,0,653,40,0,0,600,13,0,0,0,89,24,0,0,65,305,0,240,65,234,55,0,0,179,240,0,240,185,45,30,0,107,3,0,0,0,66,0,0,0,66,0,0,0,0,15,15,0,0,0
05-May-22,0,0,0,653,40,0,0,600,13,0,0,0,89,24,0,0,65,305,0,240,65,230,55,0,0,175,240,0,240,185,45,30,0,107,3,0,0,0,66,0,0,0,66,0,0,0,0,15,15,0,0,0
06-May-22,0,0,0,653,40,0,0,600,13,0,0,0,89,24,0,0,65,305,0,240,65,207,55,0,0,152,240,0,240,185,45,30,0,107,3,70,0,70,66,0,0,0,66,0,0,0,0,15,15,0,0,0
07-May-22,0,0,0,653,40,0,0,600,13,0,0,0,54,24,0,0,30,270,0,240,30,207,55,0,0,152,240,0,240,186,45,30,0,108,3,70,0,70,67,0,0,0,67,0,0,0,0,15,15,0,0,0
08-May-22,0,0,0,653,40,0,0,600,13,0,0,0,54,24,0,0,30,270,0,240,30,203,55,0,0,148,240,0,240,185,45,30,0,107,3,70,0,70,67,0,0,0,67,0,0,0,0,15,15,0,0,0
09-May-22,293,0,293,653,40,0,0,600,13,0,0,0,54,24,0,0,30,270,0,240,30,203,55,0,0,148,240,0,240,184,45,30,0,106,3,70,0,70,66,0,0,0,66,0,0,0,0,15,15,0,0,0
10-May-22,420,0,420,653,40,0,0,600,13,0,0,0,39,24,0,0,15,255,0,240,15,203,55,0,0,148,240,0,240,186,45,30,0,108,3,70,0,70,67,0,0,0,67,0,0,0,0,15,15,0,0,0
11-May-22,450,0,450,358,40,0,0,305,13,0,0,0,39,24,0,0,15,140,0,125,15,235,55,0,0,180,760,640,120,156,45,0,0,108,3,0,0,0,67,0,0,0,67,0,0,0,0,5,5,0,0,0
12-May-22,450,0,450,653,40,0,0,600,13,0,0,0,39,24,0,0,15,270,0,255,15,220,55,0,0,165,240,0,240,155,45,0,0,107,3,0,0,0,66,0,0,0,66,0,0,0,0,15,15,0,0,0
13-May-22,441,0,441,653,40,0,0,600,13,0,0,0,39,24,0,0,15,270,0,255,15,209,55,0,0,154,240,0,240,154,45,0,0,106,3,0,0,0,65,0,0,0,65,0,0,0,0,15,15,0,0,0
14-May-22,488,0,488,653,40,0,0,600,13,0,0,0,39,24,0,0,15,270,0,255,15,207,55,0,0,152,240,0,240,180,45,25,0,107,3,70,0,70,65,0,0,0,65,0,0,0,0,15,15,0,0,0
15-May-22,540,0,540,653,40,0,0,600,13,0,0,0,30,15,0,0,15,270,0,255,15,221,55,0,0,166,240,0,240,180,45,25,0,107,3,25,0,25,64,0,0,0,64,0,0,0,0,10,10,0,0,0
16-May-22,610,0,610,653,40,0,0,600,13,0,0,0,30,15,0,0,15,270,0,255,15,217,55,0,0,162,240,0,240,155,45,0,0,107,3,0,0,0,64,0,0,0,64,0,0,0,0,10,10,0,0,0
17-May-22,610,0,610,653,40,0,0,600,13,0,0,0,25,10,0,0,15,265,0,255,10,217,55,0,0,162,390,150,240,155,45,0,0,107,3,0,0,0,63,0,0,0,63,0,0,0,0,10,10,0,0,0
18-May-22,620,0,620,653,40,0,0,600,13,150,150,0,25,10,0,0,15,625,360,10,255,211,55,0,0,156,390,150,240,156,45,0,0,108,3,0,0,0,62,0,0,0,62,0,0,0,0,15,15,0,0,0
19-May-22,605,0,605,841,40,0,0,788,13,49,49,0,25,15,0,0,10,600,250,340,10,209,55,0,0,154,315,0,315,153,45,0,0,108,0,0,0,0,60,0,0,0,60,0,0,0,0,15,15,0,0,0
20-May-22,625,0,625,841,40,0,0,788,13,0,0,0,20,15,0,0,5,345,0,340,5,204,55,0,0,149,315,0,315,153,45,0,0,108,0,0,0,0,60,0,0,0,60,0,0,0,0,15,15,0,0,0
21-May-22,630,0,630,841,40,0,0,788,13,0,0,0,15,15,0,0,0,180,0,180,0,203,55,0,0,148,460,0,460,153,45,0,0,108,0,0,0,0,55,0,0,0,55,0,0,0,0,15,15,0,0,0
22-May-22,610,0,610,841,40,0,0,788,13,0,0,0,15,0,0,0,15,180,0,180,0,219,55,0,0,164,460,0,460,155,45,0,0,107,3,0,0,0,55,0,0,0,55,0,0,0,0,15,15,0,0,0
23-May-22,615,0,615,841,40,0,0,788,13,0,0,0,10,10,0,0,0,180,0,180,0,216,55,0,0,161,460,0,460,155,45,0,0,107,3,0,0,0,54,0,0,0,54,0,0,0,0,15,15,0,0,0
24-May-22,605,0,605,841,40,0,0,788,13,0,0,0,10,10,0,0,0,180,0,180,0,195,55,0,0,140,460,0,460,170,45,15,0,107,3,0,0,0,54,0,0,0,54,0,0,0,0,15,15,0,0,0
25-May-22,575,0,575,841,40,0,0,788,13,0,0,0,10,10,0,0,0,180,0,180,0,207,55,0,0,152,460,0,460,172,45,20,0,107,0,0,0,0,54,0,0,0,54,0,0,0,0,15,15,0,0,0
26-May-22,545,0,545,841,40,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,197,45,0,0,152,610,150,460,175,45,20,0,107,3,0,0,0,54,0,0,0,54,0,0,0,0,15,15,0,0,0
27-May-22,540,0,540,841,40,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,200,45,0,0,155,460,0,460,172,45,20,0,107,0,0,0,0,54,0,0,0,54,0,0,0,0,15,15,0,0,0
28-May-22,540,0,540,841,40,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,201,45,0,0,156,460,0,460,176,45,20,0,108,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
29-May-22,510,0,510,841,40,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,201,45,0,0,156,460,0,460,175,45,20,0,107,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
30-May-22,415,0,415,841,40,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,201,45,0,0,156,460,0,460,175,45,20,0,107,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
31-May-22,385,0,385,841,40,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,197,45,0,0,152,460,0,460,175,45,20,0,107,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
01-Jun-22,440,0,440,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,197,45,0,0,152,460,0,460,176,45,20,0,108,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
02-Jun-22,450,0,450,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,197,45,0,0,152,460,0,460,176,45,20,0,108,3,0,0,0,52,0,0,0,52,0,0,0,0,15,15,0,0,0
03-Jun-22,510,0,510,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,193,45,0,0,148,460,0,460,176,45,20,0,108,3,0,0,0,52,0,0,0,52,0,0,0,0,15,15,0,0,0
04-Jun-22,540,0,540,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,206,45,0,0,161,460,0,460,176,45,20,,108,3,0,0,0,52,0,0,0,52,0,0,0,0,15,15,0,0,0
05-Jun-22,550,0,550,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,213,45,0,0,168,460,0,460,175,45,20,0,107,3,0,0,0,52,0,0,0,52,0,0,0,0,15,15,0,0,0
06-Jun-22,565,0,565,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,206,45,0,0,161,460,0,460,176,45,20,0,108,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
07-Jun-22,580,0,580,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,207,45,0,0,162,460,0,460,181,45,25,0,108,3,0,0,0,53,0,0,0,53,0,0,0,0,15,15,0,0,0
08-Jun-22,520,0,520,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,210,45,0,0,165,460,0,460,185,50,25,0,107,3,0,0,0,52,0,0,0,52,0,0,0,0,15,15,0,0,0
09-Jun-22,540,0,540,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,197,45,0,0,152,460,0,460,178,50,25,0,100,3,0,0,0,49,0,0,0,49,0,0,0,0,15,15,0,0,0
10-Jun-22,530,0,530,831,30,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,208,45,0,0,163,460,0,460,186,50,25,0,108,3,0,0,0,47,0,0,0,47,0,0,0,0,15,15,0,0,0
11-Jun-22,505,0,505,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,210,45,0,0,165,460,0,460,191,55,25,0,108,3,0,0,0,38,0,0,0,38,0,0,0,0,15,15,0,0,0
12-Jun-22,565,0,565,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,208,45,0,0,163,460,0,460,195,55,30,0,107,3,0,0,0,35,0,0,0,35,0,0,0,0,15,15,0,0,0
13-Jun-22,490,0,490,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,211,45,0,0,166,460,0,460,196,55,30,0,108,3,0,0,0,30,0,0,0,30,0,0,0,0,15,15,0,0,0
14-Jun-22,545,0,545,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,211,45,0,0,166,460,0,460,205,55,40,0,107,3,0,0,0,22,0,0,0,22,0,0,0,0,15,15,0,0,0
15-Jun-22,595,0,595,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,205,45,0,0,160,460,0,460,206,55,40,0,108,3,0,0,0,12,0,0,0,12,0,0,0,0,15,15,0,0,0
16-Jun-22,575,0,575,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,205,45,0,0,160,460,0,460,203,55,40,0,108,0,61,0,61,12,0,0,0,12,0,0,0,0,15,15,0,0,0
17-Jun-22,570,0,570,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,203,45,0,0,158,460,0,460,203,55,40,0,108,0,73,0,73,24,0,0,0,24,0,0,0,0,15,15,0,0,0
18-Jun-22,580,0,580,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,207,45,0,0,162,460,0,460,206,55,40,0,107,4,189,0,189,42,0,0,0,42,0,0,0,0,15,15,0,0,0
19-Jun-22,560,0,560,821,20,0,0,788,13,0,0,0,5,5,0,0,0,180,0,180,0,201,45,0,0,156,460,0,460,206,55,40,0,107,4,200,0,200,53,0,0,0,53,0,0,0,0,15,15,0,0,0
20-Jun-22,830,280,550,621,20,0,0,588,13,26,26,0,5,5,0,0,0,270,120,150,0,203,45,0,0,158,1700,1400,300,205,55,40,0,106,4,300,0,300,55,0,0,0,55,0,25,25,0,5,5,0,0,0
21-Jun-22,820,310,510,33,20,0,0,0,13,40,40,0,5,5,0,0,0,521,521,0,0,197,45,0,0,152,550,550,0,207,55,40,0,108,4,301,0,301,56,0,0,0,56,0,15,15,0,5,5,0,0,0
22-Jun-22,800,260,540,33,20,0,0,0,13,40,40,0,5,5,0,0,0,685,685,0,0,210,45,0,0,165,775,775,0,457,55,40,250,108,4,402,0,402,58,0,0,0,58,0,10,10,0,5,5,0,0,0
23-Jun-22,710,170,540,33,20,0,0,0,13,5,5,0,5,5,0,0,0,152,152,0,0,210,45,0,0,165,510,510,0,707,55,40,500,108,4,634,0,634,62,0,0,0,62,0,0,0,0,15,15,0,0,0
24-Jun-22,590,80,510,33,20,0,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,203,45,0,0,158,0,0,0,707,55,40,500,108,4,628,0,628,59,0,0,0,59,0,0,0,0,15,15,0,0,0
25-Jun-22,680,130,550,33,20,0,0,0,13,0,0,0,5,5,0,0,0,340,340,0,0,201,45,0,0,156,0,0,0,377,55,40,170,108,4,342,0,342,58,0,0,0,58,0,0,0,0,15,15,0,0,0
26-Jun-22,550,40,510,33,20,0,0,0,13,0,0,0,5,5,0,0,0,39,39,0,0,201,45,0,0,156,0,0,0,377,55,40,170,108,4,247,0,247,58,0,0,0,58,0,0,0,0,15,15,0,0,0
27-Jun-22,550,0,550,33,20,0,0,0,13,0,0,0,5,5,0,0,0,75,75,0,0,205,45,0,0,160,225,225,0,297,55,40,90,108,4,151,0,151,57,0,0,0,57,0,0,0,0,15,15,0,0,0
28-Jun-22,560,0,560,33,20,,,,13,0,0,0,5,5,0,0,0,75,75,0,0,197,45,0,0,152,0,0,0,297,55,40,90,108,4,150,0,150,56,0,0,0,56,0,0,0,0,15,15,0,0,0
29-Jun-22,570,50,520,33,20,0,0,0,13,0,0,0,5,5,0,0,0,46,46,0,0,201,45,0,0,156,110,110,0,297,55,40,90,108,4,152,0,152,58,0,0,0,58,0,0,0,0,15,15,0,0,0
30-Jun-22,520,50,470,33,20,0,0,0,13,0,0,0,5,5,0,0,0,214,214,0,0,214,45,0,0,169,110,110,0,297,55,40,90,108,4,151,0,151,57,0,0,0,57,0,5,5,0,5,5,0,0,0
01-Jul-22,465,130,335,33,20,0,0,0,13,0,0,0,5,5,0,0,0,307,307,0,0,214,45,0,0,169,0,0,0,297,55,40,90,108,4,58,0,58,58,0,0,0,58,0,15,15,0,5,5,0,0,0
02-Jul-22,350,60,290,33,20,0,0,0,13,0,0,0,5,5,0,0,0,145,145,0,,214,45,0,0,169,0,0,0,297,55,40,90,108,4,152,0,152,58,0,0,0,58,0,5,5,0,5,5,0,0,0
03-Jul-22,290,0,290,33,20,0,0,0,13,0,0,0,5,5,0,0,0,26,26,0,0,208,45,0,0,163,100,100,0,292,55,40,90,107,,57,0,57,57,0,0,0,57,0,0,0,0,15,15,0,0,0
04-Jul-22,270,0,270,33,20,0,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,207,45,0,0,162,0,0,0,297,55,40,90,108,4,57,0,57,57,0,0,0,57,0,0,0,0,15,15,0,0,0
05-Jul-22,250,0,250,33,20,0,0,0,13,0,0,0,5,5,0,0,0,26,26,0,0,208,45,0,0,163,100,100,0,295,55,40,90,106,4,58,0,58,58,0,0,0,58,0,10,10,0,5,5,0,0,0
06-Jul-22,220,0,220,33,20,0,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,204,45,0,0,159,100,100,0,294,55,40,90,105,4,58,0,58,58,0,0,0,58,0,5,5,0,5,5,0,0,0
07-Jul-22,200,0,200,33,20,0,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,206,45,0,0,161,0,0,0,297,55,40,90,108,4,58,0,58,58,0,0,0,58,0,0,0,0,15,15,0,0,0
08-Jul-22,200,0,200,33,20,0,0,0,13,0,0,0,5,5,0,0,0,0,0,0,0,207,45,0,0,162,0,0,0,297,55,40,90,108,4,0,0,0,58,0,0,0,58,0,0,0,0,15,15,0,0,0
09-Jul-22,220,0,220,33,20,0,0,0,13,0,0,0,5,5,0,0,0,46,46,0,0,207,45,0,0,162,0,0,0,295,55,40,90,106,4,0,0,0,56,0,0,0,56,0,0,0,0,10,10,0,0,0
10-Jul-22,240,0,240,33,20,0,0,0,13,0,0,0,5,5,0,0,0,36,36,0,0,210,45,0,0,165,0,0,0,297,55,40,90,108,4,0,0,0,57,0,0,0,57,0,0,0,0,10,10,0,0,0
11-Jul-22,240,0,240,33,20,0,0,0,13,0,0,0,5,5,0,0,0,36,36,0,0,211,45,0,0,166,100,100,0,297,55,40,90,108,4,0,0,0,57,0,0,0,57,0,0,0,0,10,10,0,0,0
12-Jul-22,260,0,260,33,20,0,0,0,13,0,0,0,5,5,0,0,0,36,36,0,0,207,45,0,0,162,200,200,0,297,55,40,90,108,4,0,0,0,58,0,0,0,58,0,0,0,0,10,10,0,0,0
13-Jul-22,260,0,260,43,30,0,0,0,13,0,0,0,5,5,0,0,0,36,36,0,0,207,45,0,0,162,200,200,0,297,55,40,90,108,4,0,0,0,59,0,0,0,59,0,0,0,0,15,15,0,0,0
14-Jul-22,260,0,260,43,30,0,0,0,13,0,0,0,5,5,0,0,0,36,36,0,0,207,45,0,0,162,0,0,0,278,49,28,90,107,4,0,0,0,59,0,0,0,59,0,0,0,0,15,15,0,0,0
15-Jul-22,260,0,260,43,30,0,0,0,13,0,0,0,5,5,0,0,0,36,36,0,0,208,45,0,0,163,0,0,0,234,29,5,90,106,4,0,0,0,58,0,0,0,58,0,0,0,0,15,15,0,0,0
16-Jul-22,440,440,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,236,56,180,0,207,45,0,0,162,228,148,80,172,30,5,25,108,4,0,0,0,58,0,0,0,58,0,285,10,275,15,15,0,0,0
17-Jul-22,140,140,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,247,67,180,0,206,45,0,0,161,394,234,160,146,29,5,0,108,4,246,0,246,57,0,0,0,57,0,270,0,270,15,15,0,0,0
18-Jul-22,0,0,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,247,67,180,0,208,45,0,0,163,202,42,160,144,29,5,0,106,4,189,0,189,57,0,0,0,57,0,245,0,245,15,15,0,0,0
19-Jul-22,0,0,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,206,26,180,0,206,45,0,0,161,182,22,160,147,32,5,0,106,4,1070,0,1070,64,0,0,0,64,0,225,0,225,225,15,0,210,0
20-Jul-22,0,0,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,276,96,180,0,207,45,0,0,162,517,357,160,147,31,5,0,107,4,1676,0,1676,63,0,0,0,63,0,345,0,345,345,10,0,335,0
21-Jul-22,170,170,0,443,30,0,0,400,13,28,28,0,5,5,0,0,0,880,700,180,0,209,45,0,0,164,168,8,160,149,32,5,0,108,4,1508,0,1508,63,0,0,0,63,0,230,0,230,230,15,0,215,0
22-Jul-22,70,70,0,443,30,0,0,400,13,5,5,0,5,5,0,0,0,415,235,180,0,207,45,0,0,162,347,187,160,150,32,5,0,108,5,1037,0,1037,65,0,0,0,65,0,215,0,215,215,15,0,200,0
23-Jul-22,70,70,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,300,120,180,,207,45,0,0,162,310,150,160,148,32,5,0,106,5,1594,0,1594,68,0,0,0,68,0,190,0,190,190,15,0,175,0
24-Jul-22,50,50,0,443,30,0,0,400,13,0,0,0,5,5,0,0,0,249,69,180,0,203,45,0,0,158,173,13,160,150,32,5,0,108,5,1911,0,1911,68,0,0,0,68,0,195,0,195,195,15,0,180,0
25-Jul-22,60,60,0,493,30,0,0,400,63,0,0,0,5,5,0,0,0,211,31,180,0,211,45,0,0,166,185,25,160,150,32,5,0,108,5,2163,158,2005,65,0,0,0,65,0,200,0,200,200,15,0,185,0
26-Jul-22,60,60,0,493,30,0,0,400,63,0,0,0,5,5,0,0,0,210,30,180,0,211,45,0,0,166,160,0,160,160,42,5,0,108,5,3723,1718,2005,63,0,0,0,63,0,205,0,205,205,15,0,190,0
27-Jul-22,40,40,0,493,30,0,0,400,63,0,0,0,5,5,0,0,0,180,0,180,0,211,45,0,0,166,160,0,160,137,19,5,0,108,5,1595,100,1495,1595,0,0,0,63,1532,190,0,190,190,15,0,175,0
28-Jul-22,40,40,0,493,30,0,0,400,63,0,0,0,5,5,0,0,0,180,0,180,0,208,45,0,0,163,230,70,160,137,19,5,0,108,5,1545,100,1445,1545,0,0,0,65,1480,157,0,157,157,15,0,142,0
29-Jul-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,211,45,0,0,166,160,0,160,160,42,5,0,108,5,1320,0,1320,1320,0,0,0,64,1256,130,0,130,130,15,0,115,0
30-Jul-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,209,45,0,0,164,201,41,160,155,42,5,0,108,0,1190,0,1190,1190,0,0,0,64,1126,110,0,110,110,15,0,95,0
31-Jul-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,205,45,0,0,160,160,0,160,160,42,5,0,108,5,1005,0,1005,1005,0,0,0,64,941,100,0,100,100,10,0,90,0
01-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,207,45,0,0,162,160,0,160,160,42,5,0,108,5,961,0,961,961,0,0,0,64,897,80,0,80,80,10,0,70,0
02-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,211,45,0,0,166,160,0,160,160,42,5,0,108,5,904,0,904,904,0,0,0,64,840,95,0,95,95,15,0,80,0
03-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,206,26,180,0,207,45,0,0,162,160,0,160,160,45,5,0,108,2,854,0,854,854,0,0,0,64,790,90,0,90,90,10,0,80,0
04-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,257,77,180,0,211,45,0,0,166,160,0,160,160,45,5,0,108,2,170,0,170,170,0,0,0,65,105,85,0,85,85,10,0,75,0
05-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,249,69,180,0,203,45,0,0,158,204,44,160,158,45,5,0,108,0,160,0,160,160,0,0,0,65,95,75,0,75,75,10,0,65,0
06-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,224,44,180,,201,45,0,0,156,182,22,160,159,45,5,0,108,1,155,155,0,155,0,0,0,65,90,90,0,90,90,15,0,75,0
07-Aug-22,0,0,0,493,30,0,0,400,63,30,0,0,5,5,0,0,0,226,46,180,0,205,45,0,0,160,195,35,160,160,45,5,0,108,2,160,0,160,160,0,0,0,65,95,95,0,95,95,15,0,80,0
08-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,226,46,180,0,203,45,0,0,158,183,23,160,160,45,5,0,108,2,205,0,205,205,0,0,0,65,140,105,0,105,105,15,0,90,0
09-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,226,46,180,0,203,45,0,0,158,183,23,160,160,45,5,0,108,2,205,0,205,205,0,0,0,65,140,105,0,105,105,15,0,90,0
10-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,198,18,180,0,198,45,0,0,153,160,0,160,160,45,7,0,108,0,195,0,195,195,0,50,0,64,81,95,0,95,95,15,0,80,0
11-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,203,45,0,0,158,160,0,160,160,45,7,0,108,0,195,0,195,195,0,50,0,64,81,95,0,95,95,15,0,80,0
12-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,203,45,0,0,158,190,30,160,155,40,5,0,108,2,205,0,205,205,60,0,0,64,81,95,0,95,95,15,0,80,0
13-Aug-22,0,0,0,483,20,0,0,400,63,30,0,0,5,5,0,0,0,180,0,180,0,199,45,0,0,154,369,209,160,161,45,5,0,108,3,210,0,210,210,0,60,0,64,86,90,0,90,90,15,0,75,0
